DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2011-10,2.91,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2011-11,2.81,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2011-12,2.91,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-01,1.62,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-02,1.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-03,2.04,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-04,1.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-05,2.25,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-06,2.03,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-07,2.36,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-08,3.03,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-09,2.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-10,3.57,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-11,3.04,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2012-12,2.62,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-01,2.11,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-02,1.98,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-03,1.99,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-04,2.40,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-05,2.40,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-06,2.21,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-07,2.60,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-08,2.70,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-09,2.68,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-10,2.92,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-11,2.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2013-12,2.43,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-01,1.72,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-02,1.97,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-03,2.09,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-04,2.30,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-05,2.48,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-06,2.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-07,2.64,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-08,2.52,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-09,2.68,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-10,2.93,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-11,2.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2014-12,2.76,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-01,2.26,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-02,2.55,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-03,3.33,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-04,3.56,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-05,3.40,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-06,3.33,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-07,4.03,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-08,4.31,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-09,4.50,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-10,4.43,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-11,4.43,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2015-12,4.35,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-01,3.48,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-02,4.02,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-03,4.45,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-04,4.33,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-05,4.77,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-06,4.96,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-07,4.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-08,5.72,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-09,5.70,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-10,5.25,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-11,5.23,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2016-12,4.68,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-01,3.92,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-02,4.23,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-03,4.76,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-04,3.90,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-05,5.17,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-06,4.86,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-07,4.78,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-08,5.35,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-09,5.31,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-10,5.60,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-11,6.21,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2017-12,5.05,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-01,3.63,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-02,3.33,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-03,3.88,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-04,3.74,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-05,4.50,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-06,4.17,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-07,3.97,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-08,4.52,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-09,4.17,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-10,4.93,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-11,5.10,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2018-12,4.00,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-01,4.05,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-02,3.64,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-03,3.83,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-04,3.70,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-05,4.40,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-06,3.69,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-07,3.43,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-08,3.25,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-09,3.30,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-10,3.41,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-11,3.49,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2019-12,3.36,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-01,2.62,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-02,2.49,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-03,2.47,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-04,2.01,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-05,2.38,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-06,2.53,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-07,2.79,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-08,2.78,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-09,2.98,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-10,3.05,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-11,2.90,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2020-12,3.20,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-01,2.57,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-02,2.61,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-03,2.77,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-04,2.71,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-05,2.48,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-06,2.74,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-07,3.00,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-08,3.03,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-09,3.15,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-10,3.31,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-11,4.04,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2021-12,3.78,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-01,3.03,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-02,3.00,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-03,2.81,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-04,2.47,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-05,2.87,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-06,2.80,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-07,2.84,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-08,3.17,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-09,3.31,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-10,3.03,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-11,3.42,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2022-12,2.87,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-01,2.48,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-02,2.38,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-03,2.65,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-04,2.25,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-05,2.72,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-06,2.36,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-07,2.51,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-08,2.63,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-09,2.53,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-10,3.27,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-11,3.14,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2023-12,2.55,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-01,2.53,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-02,2.71,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-03,2.62,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-04,2.78,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-05,2.46,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-06,2.47,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-07,2.99,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-08,2.78,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Romania,2024-09,2.93,p
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-01,2.59,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-02,2.38,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-03,2.99,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-04,2.85,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-05,3.05,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-06,2.77,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-07,3.06,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-08,3.01,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-09,3.10,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-10,3.23,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-11,2.95,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2012-12,3.00,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-01,2.53,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-02,2.47,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-03,2.78,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-04,3.18,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-05,2.84,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-06,3.02,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-07,3.16,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-08,3.19,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-09,2.96,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-10,3.20,
ESTAT:APRO_MT_PHEADM(1.0),27/11/24 23:00:00,Monthly,Bovine meat,Slaughterings,Thousand tonnes,Serbia,2013-11,3.13,
